0.15	0.44	0	0.44	4	193752999999999.937500
0.15	0.44	0	0.44	5	201227000000000.000000
0.15	0.46	0	0.46	1	81899799999999.906250
0.15	0.46	0	0.46	2	96985100000000.031250
0.15	0.46	0	0.46	3	192314999999999.937500
0.15	0.46	0	0.46	4	194286000000000.093750
0.15	0.46	0	0.46	5	199717000000000.062500
0.15	0.48	0	0.48	1	85093599999999.937500
0.15	0.48	0	0.48	2	93799499999999.968750
0.15	0.48	0	0.48	3	193415000000000.031250
0.15	0.48	0	0.48	4	194629000000000.062500
0.15	0.48	0	0.48	5	198467999999999.968750
0.15	0.5	0.02	0.5	1	87007600000000.031250
0.15	0.5	0.02	0.5	2	92030000000000.046875
0.15	0.5	0.02	0.5	3	191211999999999.968750
0.15	0.5	0.02	0.5	4	197240999999999.937500
0.15	0.5	0.02	0.5	5	197478999999999.968750
0.15	0.5	0.04	0.52	1	87215699999999.953125
0.15	0.5	0.04	0.52	2	92246299999999.921875
0.15	0.5	0.04	0.52	3	188138000000000.000000
0.15	0.5	0.04	0.52	4	195537000000000.031250
0.15	0.5	0.04	0.52	5	200590000000000.062500
0.15	0.5	0.06	0.54	1	87561599999999.953125
0.15	0.5	0.06	0.54	2	92605499999999.937500
0.15	0.5	0.06	0.54	3	185069000000000.062500
0.15	0.5	0.06	0.54	4	193242000000000.093750
0.15	0.5	0.06	0.54	5	203721000000000.031250
0.15	0.5	0.08	0.56	1	88043599999999.953125
0.15	0.5	0.08	0.56	2	93105699999999.906250
0.15	0.5	0.08	0.56	3	182011000000000.062500
0.15	0.5	0.08	0.56	4	190646000000000.093750
0.15	0.5	0.08	0.56	5	206865000000000.062500
0.15	0.5	0.1	0.58	1	88659400000000.031250
0.15	0.5	0.1	0.58	2	93744400000000.015625
0.15	0.5	0.1	0.58	3	178968000000000.062500
0.15	0.5	0.1	0.58	4	187889999999999.937500
0.15	0.5	0.1	0.58	5	210019000000000.093750
0.15	0.5	0.12	0.6	1	89406300000000.062500
0.15	0.5	0.12	0.6	2	94518300000000.093750
0.15	0.5	0.12	0.6	3	175940000000000.031250
0.15	0.5	0.12	0.6	4	185048000000000.062500
0.15	0.5	0.12	0.6	5	213184000000000.031250
0.15	0.5	0.14	0.62	1	90281000000000.062500
0.15	0.5	0.14	0.62	2	95423700000000.015625
0.15	0.5	0.14	0.62	3	172928000000000.000000
0.15	0.5	0.14	0.62	4	182158000000000.062500
0.15	0.5	0.14	0.62	5	216357999999999.937500
0.15	0.5	0.16	0.64	1	91279799999999.984375
0.15	0.5	0.16	0.64	2	96456099999999.921875
0.15	0.5	0.16	0.64	3	169933999999999.968750
0.15	0.5	0.16	0.64	4	179243000000000.093750
0.15	0.5	0.16	0.64	5	219540000000000.062500
0.15	0.5	0.18	0.66	1	92398800000000.062500
0.15	0.5	0.18	0.66	2	97610600000000.031250
0.15	0.5	0.18	0.66	3	166958000000000.062500
0.15	0.5	0.18	0.66	4	176317000000000.093750
0.15	0.5	0.18	0.66	5	222731000000000.000000
0.15	0.5	0.2	0.68	1	93633499999999.953125
0.15	0.5	0.2	0.68	2	98881999999999.921875
0.15	0.5	0.2	0.68	3	164002000000000.093750
0.15	0.5	0.2	0.68	4	173389999999999.968750
0.15	0.5	0.2	0.68	5	225929999999999.906250
0.15	0.5	0.22	0.7	1	94979500000000.031250
0.15	0.5	0.22	0.7	2	100263999999999.937500
0.15	0.5	0.22	0.7	3	161066000000000.031250
0.15	0.5	0.22	0.7	4	170468999999999.968750
0.15	0.5	0.22	0.7	5	229135999999999.968750
0.15	0.5	0.24	0.72	1	96432199999999.984375
0.15	0.5	0.24	0.72	2	101751999999999.906250
0.15	0.5	0.24	0.72	3	158152000000000.093750
0.15	0.5	0.24	0.72	4	167561999999999.937500
0.15	0.5	0.24	0.72	5	232348999999999.937500
0.15	0.5	0.26	0.74	1	97986600000000.078125
0.15	0.5	0.26	0.74	2	103336999999999.984375
0.15	0.5	0.26	0.74	3	155260999999999.937500
0.15	0.5	0.26	0.74	4	164673999999999.937500
0.15	0.5	0.26	0.74	5	235568000000000.062500
0.15	0.5	0.28	0.76	1	99638199999999.937500
0.15	0.5	0.28	0.76	2	105012999999999.984375
0.15	0.5	0.28	0.76	3	152395000000000.000000
0.15	0.5	0.28	0.76	4	161809999999999.906250
0.15	0.5	0.28	0.76	5	238793000000000.000000
0.15	0.5	0.3	0.78	1	101381999999999.953125
0.15	0.5	0.3	0.78	2	106770999999999.953125
0.15	0.5	0.3	0.78	3	149554000000000.031250
0.15	0.5	0.3	0.78	4	158976999999999.937500
0.15	0.5	0.3	0.78	5	242023000000000.062500
0.15	0.5	0.32	0.8	1	103213999999999.937500
0.15	0.5	0.32	0.8	2	108603999999999.937500
0.15	0.5	0.32	0.8	3	146739999999999.906250
0.15	0.5	0.32	0.8	4	156181000000000.031250
0.15	0.5	0.32	0.8	5	245258000000000.000000
0.15	0.5	0.34	0.82	1	105127999999999.937500
0.15	0.5	0.34	0.82	2	110497999999999.906250
0.15	0.5	0.34	0.82	3	143954999999999.937500
0.15	0.5	0.34	0.82	4	153432000000000.031250
0.15	0.5	0.34	0.82	5	248497000000000.031250
0.15	0.5	0.36	0.84	1	107120999999999.937500
0.15	0.5	0.36	0.84	2	112441000000000.093750
0.15	0.5	0.36	0.84	3	141200999999999.906250
0.15	0.5	0.36	0.84	4	150739999999999.937500
0.15	0.5	0.36	0.84	5	251739000000000.031250
0.15	0.5	0.38	0.86	1	109188000000000.000000
0.15	0.5	0.38	0.86	2	114414999999999.906250
0.15	0.5	0.38	0.86	3	138479000000000.046875
0.15	0.5	0.38	0.86	4	148121999999999.968750
0.15	0.5	0.38	0.86	5	254983000000000.000000
0.15	0.5	0.4	0.88	1	111325000000000.015625
0.15	0.5	0.4	0.88	2	116391000000000.000000
0.15	0.5	0.4	0.88	3	135792000000000.031250
0.15	0.5	0.4	0.88	4	145604000000000.062500
0.15	0.5	0.4	0.88	5	258226000000000.093750
0.15	0.5	0.42	0.9	1	113527999999999.984375
0.15	0.5	0.42	0.9	2	118327999999999.968750
0.15	0.5	0.42	0.9	3	133142000000000.062500
0.15	0.5	0.42	0.9	4	143225999999999.968750
0.15	0.5	0.42	0.9	5	261467999999999.937500
0.15	0.5	0.44	0.92	1	115791999999999.921875
0.15	0.5	0.44	0.92	2	120154000000000.078125
0.15	0.5	0.44	0.92	3	130532000000000.078125
0.15	0.5	0.44	0.92	4	141059000000000.031250
0.15	0.5	0.44	0.92	5	264703000000000.062500
0.15	0.5	0.46	0.94	1	118113000000000.062500
0.15	0.5	0.46	0.94	2	121743000000000.062500
0.15	0.5	0.46	0.94	3	127964999999999.968750
0.15	0.5	0.46	0.94	4	139227000000000.078125
0.15	0.5	0.46	0.94	5	267925000000000.000000
0.15	0.5	0.48	0.96	1	120478999999999.937500
0.15	0.5	0.48	0.96	2	122886000000000.062500
0.15	0.5	0.48	0.96	3	125450999999999.906250
0.15	0.5	0.48	0.96	4	137939000000000.000000
0.15	0.5	0.48	0.96	5	271117000000000.062500
0.15	0.5	0.5	0.98	1	122567000000000.078125
0.15	0.5	0.5	0.98	2	123313999999999.906250
0.15	0.5	0.5	0.98	3	123314000000000.031250
0.15	0.5	0.5	0.98	4	137461999999999.968750
0.15	0.5	0.5	0.98	5	274116999999999.937500
0.15	0.48	0.48	1	1	119119000000000.000000
0.15	0.48	0.48	1	2	123411999999999.937500
0.15	0.48	0.48	1	3	125894999999999.937500
0.15	0.48	0.48	1	4	138426000000000.015625
0.15	0.48	0.48	1	5	270214000000000.031250
0.15	0.46	0.46	1.02	1	114805000000000.000000
0.15	0.46	0.46	1.02	2	123707000000000.046875
0.15	0.46	0.46	1.02	3	127848999999999.906250
0.15	0.46	0.46	1.02	4	141074000000000.031250
0.15	0.46	0.46	1.02	5	266067000000000.031250
0.15	0.44	0.44	1.04	1	110206000000000.015625
0.15	0.44	0.44	1.04	2	124197999999999.937500
0.15	0.44	0.44	1.04	3	129195999999999.906250
0.15	0.44	0.44	1.04	4	144806000000000.062500
0.15	0.44	0.44	1.04	5	261860999999999.937500
0.15	0.42	0.42	1.06	1	105452000000000.078125
0.15	0.42	0.42	1.06	2	124881000000000.062500
0.15	0.42	0.42	1.06	3	130329000000000.078125
0.15	0.42	0.42	1.06	4	149093999999999.906250
0.15	0.42	0.42	1.06	5	257631000000000.062500
0.15	0.4	0.4	1.08	1	100606000000000.046875
0.15	0.4	0.4	1.08	2	125754000000000.093750
0.15	0.4	0.4	1.08	3	131463999999999.937500
0.15	0.4	0.4	1.08	4	153655000000000.093750
0.15	0.4	0.4	1.08	5	253395000000000.062500
0.15	0.38	0.38	1.1	1	95702299999999.921875
0.15	0.38	0.38	1.1	2	126811999999999.953125
0.15	0.38	0.38	1.1	3	132692999999999.968750
0.15	0.38	0.38	1.1	4	158357999999999.968750
0.15	0.38	0.38	1.1	5	249162999999999.906250
0.15	0.36	0.36	1.12	1	90759799999999.984375
0.15	0.36	0.36	1.12	2	128052000000000.015625
0.15	0.36	0.36	1.12	3	134056000000000.062500
0.15	0.36	0.36	1.12	4	163137000000000.031250
0.15	0.36	0.36	1.12	5	244942999999999.968750
0.15	0.34	0.34	1.14	1	85789800000000.046875
0.15	0.34	0.34	1.14	2	129468000000000.046875
0.15	0.34	0.34	1.14	3	135570000000000.093750
0.15	0.34	0.34	1.14	4	167956999999999.906250
0.15	0.34	0.34	1.14	5	240736999999999.906250
0.15	0.32	0.32	1.16	1	80799499999999.921875
0.15	0.32	0.32	1.16	2	131053999999999.953125
0.15	0.32	0.32	1.16	3	137238999999999.937500
0.15	0.32	0.32	1.16	4	172797000000000.062500
0.15	0.32	0.32	1.16	5	236550999999999.937500
0.15	0.3	0.3	1.18	1	75793800000000.062500
0.15	0.3	0.3	1.18	2	132804000000000.015625
0.15	0.3	0.3	1.18	3	139061000000000.000000
0.15	0.3	0.3	1.18	4	177642000000000.031250
0.15	0.3	0.3	1.18	5	232388000000000.031250
0.15	0.28	0.28	1.2	1	70775999999999.937500
0.15	0.28	0.28	1.2	2	134711999999999.937500
0.15	0.28	0.28	1.2	3	141034000000000.000000
0.15	0.28	0.28	1.2	4	182480999999999.937500
0.15	0.28	0.28	1.2	5	228249999999999.906250
0.15	0.26	0.26	1.22	1	65748599999999.945312
0.15	0.26	0.26	1.22	2	136769999999999.937500
0.15	0.26	0.26	1.22	3	143150999999999.968750
0.15	0.26	0.26	1.22	4	187297999999999.968750
0.15	0.26	0.26	1.22	5	224139000000000.062500
0.15	0.24	0.24	1.24	1	60713300000000.070312
0.15	0.24	0.24	1.24	2	138972999999999.921875
0.15	0.24	0.24	1.24	3	145405000000000.093750
0.15	0.24	0.24	1.24	4	192072999999999.968750
0.15	0.24	0.24	1.24	5	220058000000000.000000
0.15	0.22	0.22	1.26	1	55671499999999.945312
0.15	0.22	0.22	1.26	2	141312999999999.937500
0.15	0.22	0.22	1.26	3	147787999999999.906250
0.15	0.22	0.22	1.26	4	196770000000000.062500
0.15	0.22	0.22	1.26	5	216009999999999.968750
0.15	0.2	0.2	1.28	1	50624399999999.914062
0.15	0.2	0.2	1.28	2	143784000000000.093750
0.15	0.2	0.2	1.28	3	150290999999999.968750
0.15	0.2	0.2	1.28	4	201300000000000.000000
0.15	0.2	0.2	1.28	5	211995999999999.968750
0.15	0.18	0.18	1.3	1	45572899999999.992188
0.15	0.18	0.18	1.3	2	146379000000000.093750
0.15	0.18	0.18	1.3	3	152902999999999.906250
0.15	0.18	0.18	1.3	4	205386000000000.031250
0.15	0.18	0.18	1.3	5	208020000000000.093750
0.15	0.16	0.16	1.32	1	40517500000000.000000
0.15	0.16	0.16	1.32	2	149091000000000.062500
0.15	0.16	0.16	1.32	3	155612999999999.968750
0.15	0.16	0.16	1.32	4	204084000000000.031250
0.15	0.16	0.16	1.32	5	207949999999999.937500
0.15	0.14	0.14	1.34	1	35459000000000.062500
0.15	0.14	0.14	1.34	2	151914000000000.062500
0.15	0.14	0.14	1.34	3	158406000000000.031250
0.15	0.14	0.14	1.34	4	200190000000000.062500
0.15	0.14	0.14	1.34	5	207239999999999.906250
0.15	0.12	0.12	1.36	1	30398000000000.070312
0.15	0.12	0.12	1.36	2	154840999999999.968750
0.15	0.12	0.12	1.36	3	161262999999999.937500
0.15	0.12	0.12	1.36	4	196341000000000.031250
0.15	0.12	0.12	1.36	5	204564000000000.031250
0.15	0.1	0.1	1.38	1	25334700000000.042969
0.15	0.1	0.1	1.38	2	157866000000000.031250
0.15	0.1	0.1	1.38	3	164158999999999.937500
0.15	0.1	0.1	1.38	4	192540999999999.906250
0.15	0.1	0.1	1.38	5	201391000000000.062500
0.15	0.08	0.08	1.4	1	20269799999999.929688
0.15	0.08	0.08	1.4	2	160983000000000.000000
0.15	0.08	0.08	1.4	3	167049000000000.062500
0.15	0.08	0.08	1.4	4	188793999999999.968750
0.15	0.08	0.08	1.4	5	198149999999999.937500
0.15	0.06	0.06	1.42	1	15203499999999.929688
0.15	0.06	0.06	1.42	2	164184999999999.968750
0.15	0.06	0.06	1.42	3	169857000000000.093750
0.15	0.06	0.06	1.42	4	185105000000000.000000
0.15	0.06	0.06	1.42	5	195027000000000.031250
0.15	0.04	0.04	1.44	1	10136199999999.923828
0.15	0.04	0.04	1.44	2	167461000000000.062500
0.15	0.04	0.04	1.44	3	172424999999999.937500
0.15	0.04	0.04	1.44	4	181482999999999.968750
0.15	0.04	0.04	1.44	5	192219999999999.968750
0.15	0.02	0.02	1.46	1	5068250000000.047852
0.15	0.02	0.02	1.46	2	170778999999999.968750
0.15	0.02	0.02	1.46	3	174411999999999.937500
0.15	0.02	0.02	1.46	4	177956999999999.906250
0.15	0.02	0.02	1.46	5	190085000000000.031250
0.15	0	0	1.48	1	-0.040063
0.15	0	0	1.48	2	173456000000000.031250
0.15	0	0	1.48	3	175210000000000.031250
0.15	0	0	1.48	4	175211000000000.031250
0.15	0	0	1.48	5	189237000000000.062500
0.2	0	0	0	1	-0.035617
0.2	0	0	0	2	174077999999999.937500
0.2	0	0	0	3	178371000000000.062500
0.2	0	0	0	4	178371000000000.031250
0.2	0	0	0	5	197747000000000.062500
0.2	0.02	0	0.02	1	3684409999999.989258
0.2	0.02	0	0.02	2	172919999999999.937500
0.2	0.02	0	0.02	3	178405000000000.062500
0.2	0.02	0	0.02	4	179227999999999.968750
0.2	0.02	0	0.02	5	198065000000000.062500
0.2	0.04	0	0.04	1	7368530000000.000000
0.2	0.04	0	0.04	2	170577000000000.000000
0.2	0.04	0	0.04	3	178507999999999.968750
0.2	0.04	0	0.04	4	180685000000000.000000
0.2	0.04	0	0.04	5	198996000000000.031250
0.2	0.06	0	0.06	1	11052100000000.091797
0.2	0.06	0	0.06	2	167825000000000.031250
0.2	0.06	0	0.06	3	178680000000000.031250
0.2	0.06	0	0.06	4	182028000000000.000000
0.2	0.06	0	0.06	5	200478000000000.062500
0.2	0.08	0	0.08	1	14734700000000.021484
0.2	0.08	0	0.08	2	164861000000000.062500
0.2	0.08	0	0.08	3	178918999999999.968750
0.2	0.08	0	0.08	4	183155000000000.000000
0.2	0.08	0	0.08	5	202411999999999.906250
0.2	0.1	0	0.1	1	18416199999999.941406
0.2	0.1	0	0.1	2	161758999999999.968750
0.2	0.1	0	0.1	3	179227000000000.000000
0.2	0.1	0	0.1	4	184098000000000.000000
0.2	0.1	0	0.1	5	204685999999999.968750
0.2	0.12	0	0.12	1	22096200000000.003906
0.2	0.12	0	0.12	2	158561000000000.000000
0.2	0.12	0	0.12	3	179601000000000.031250
0.2	0.12	0	0.12	4	184913000000000.000000
0.2	0.12	0	0.12	5	207193999999999.937500
0.2	0.14	0	0.14	1	25774400000000.093750
0.2	0.14	0	0.14	2	155290999999999.937500
0.2	0.14	0	0.14	3	180042000000000.000000
0.2	0.14	0	0.14	4	185649999999999.968750
0.2	0.14	0	0.14	5	209850000000000.031250
0.2	0.16	0	0.16	1	29450300000000.000000
0.2	0.16	0	0.16	2	151965999999999.968750
0.2	0.16	0	0.16	3	180548999999999.968750
0.2	0.16	0	0.16	4	186345999999999.968750
0.2	0.16	0	0.16	5	212579000000000.062500
0.2	0.18	0	0.18	1	33123699999999.976562
0.2	0.18	0	0.18	2	148598000000000.031250
0.2	0.18	0	0.18	3	181120000000000.093750
0.2	0.18	0	0.18	4	187025000000000.062500
0.2	0.18	0	0.18	5	215318999999999.968750
0.2	0.2	0	0.2	1	36794099999999.929688
0.2	0.2	0	0.2	2	145196000000000.093750
0.2	0.2	0	0.2	3	181752999999999.937500
0.2	0.2	0	0.2	4	187705000000000.000000
0.2	0.2	0	0.2	5	218003000000000.000000
0.2	0.22	0	0.22	1	40461000000000.078125
0.2	0.22	0	0.22	2	141766000000000.000000
0.2	0.22	0	0.22	3	182448999999999.968750
0.2	0.22	0	0.22	4	188393000000000.062500
0.2	0.22	0	0.22	5	220554000000000.062500
0.2	0.24	0	0.24	1	44123799999999.898438
0.2	0.24	0	0.24	2	138312999999999.937500
0.2	0.24	0	0.24	3	183203999999999.937500
0.2	0.24	0	0.24	4	189093000000000.093750
0.2	0.24	0	0.24	5	222865999999999.968750
0.2	0.26	0	0.26	1	47781800000000.078125
0.2	0.26	0	0.26	2	134842000000000.078125
0.2	0.26	0	0.26	3	184017000000000.031250
0.2	0.26	0	0.26	4	189807000000000.093750
0.2	0.26	0	0.26	5	222600000000000.000000
0.2	0.28	0	0.28	1	51434299999999.976562
0.2	0.28	0	0.28	2	131355000000000.046875
0.2	0.28	0	0.28	3	184885000000000.000000
0.2	0.28	0	0.28	4	190531999999999.937500
0.2	0.28	0	0.28	5	220598000000000.000000
0.2	0.3	0	0.3	1	55080099999999.976562
0.2	0.3	0	0.3	2	127855999999999.968750
0.2	0.3	0	0.3	3	185804000000000.000000
0.2	0.3	0	0.3	4	191263999999999.937500
0.2	0.3	0	0.3	5	218641000000000.062500
0.2	0.32	0	0.32	1	58717700000000.031250
0.2	0.32	0	0.32	2	124347999999999.953125
0.2	0.32	0	0.32	3	186770000000000.062500
0.2	0.32	0	0.32	4	191995000000000.062500
0.2	0.32	0	0.32	5	216735000000000.031250
0.2	0.34	0	0.34	1	62345099999999.984375
0.2	0.34	0	0.34	2	120832999999999.906250
0.2	0.34	0	0.34	3	187776999999999.906250
0.2	0.34	0	0.34	4	192715000000000.062500
0.2	0.34	0	0.34	5	214885999999999.968750
0.2	0.36	0	0.36	1	65959199999999.937500
0.2	0.36	0	0.36	2	117317000000000.015625
0.2	0.36	0	0.36	3	188817999999999.937500
0.2	0.36	0	0.36	4	193413000000000.031250
0.2	0.36	0	0.36	5	213102999999999.937500
0.2	0.38	0	0.38	1	69555099999999.937500
0.2	0.38	0	0.38	2	113804999999999.953125
0.2	0.38	0	0.38	3	189879000000000.093750
0.2	0.38	0	0.38	4	194073000000000.093750
0.2	0.38	0	0.38	5	211397000000000.031250
0.2	0.4	0	0.4	1	73124300000000.046875
0.2	0.4	0	0.4	2	110306000000000.046875
0.2	0.4	0	0.4	3	190944000000000.093750
0.2	0.4	0	0.4	4	194681000000000.093750
0.2	0.4	0	0.4	5	209786999999999.937500
0.2	0.42	0	0.42	1	76650700000000.015625
0.2	0.42	0	0.42	2	106835999999999.953125
0.2	0.42	0	0.42	3	191984000000000.093750
0.2	0.42	0	0.42	4	195216000000000.062500
0.2	0.42	0	0.42	5	208299999999999.968750
0.2	0.44	0	0.44	1	80099499999999.921875
0.2	0.44	0	0.44	2	103430999999999.906250
0.2	0.44	0	0.44	3	192953000000000.062500
0.2	0.44	0	0.44	4	195660000000000.093750
0.2	0.44	0	0.44	5	206983000000000.000000
0.2	0.46	0	0.46	1	83380700000000.062500
0.2	0.46	0	0.46	2	100181000000000.078125
0.2	0.46	0	0.46	3	193779000000000.031250
0.2	0.46	0	0.46	4	195992999999999.937500
0.2	0.46	0	0.46	5	205908999999999.968750
0.2	0.48	0	0.48	1	86201399999999.953125
0.2	0.48	0	0.48	2	97378899999999.968750
0.2	0.48	0	0.48	3	194356000000000.031250
0.2	0.48	0	0.48	4	196199999999999.968750
0.2	0.48	0	0.48	5	205183000000000.031250
0.2	0.5	0.02	0.5	1	87606100000000.046875
0.2	0.5	0.02	0.5	2	96123699999999.968750
0.2	0.5	0.02	0.5	3	192200000000000.062500
0.2	0.5	0.02	0.5	4	198649000000000.093750
0.2	0.5	0.02	0.5	5	204425000000000.062500
0.2	0.5	0.04	0.52	1	87815500000000.015625
0.2	0.5	0.04	0.52	2	96343399999999.968750
0.2	0.5	0.04	0.52	3	189164000000000.062500
0.2	0.5	0.04	0.52	4	201719000000000.093750
0.2	0.5	0.04	0.52	5	203066000000000.062500
0.2	0.5	0.06	0.54	1	88163399999999.984375
0.2	0.5	0.06	0.54	2	96708100000000.062500
0.2	0.5	0.06	0.54	3	186103999999999.906250
0.2	0.5	0.06	0.54	4	201113000000000.000000
0.2	0.5	0.06	0.54	5	204836000000000.000000
0.2	0.5	0.08	0.56	1	88648200000000.093750
0.2	0.5	0.08	0.56	2	97215699999999.953125
0.2	0.5	0.08	0.56	3	183047999999999.937500
0.2	0.5	0.08	0.56	4	198793999999999.906250
0.2	0.5	0.08	0.56	5	207973000000000.031250
0.2	0.5	0.1	0.58	1	89267599999999.984375
0.2	0.5	0.1	0.58	2	97863100000000.046875
0.2	0.5	0.1	0.58	3	180002999999999.968750
0.2	0.5	0.1	0.58	4	196252999999999.968750
0.2	0.5	0.1	0.58	5	211121999999999.906250
0.2	0.5	0.12	0.6	1	90018799999999.921875
0.2	0.5	0.12	0.6	2	98646399999999.921875
0.2	0.5	0.12	0.6	3	176970999999999.968750
0.2	0.5	0.12	0.6	4	193578000000000.093750
0.2	0.5	0.12	0.6	5	214282000000000.031250
0.2	0.5	0.14	0.62	1	90898500000000.062500
0.2	0.5	0.14	0.62	2	99560999999999.984375
0.2	0.5	0.14	0.62	3	173954000000000.031250
0.2	0.5	0.14	0.62	4	190818999999999.906250
0.2	0.5	0.14	0.62	5	217450000000000.031250
0.2	0.5	0.16	0.64	1	91903100000000.062500
0.2	0.5	0.16	0.64	2	100601999999999.984375
0.2	0.5	0.16	0.64	3	170952999999999.937500
0.2	0.5	0.16	0.64	4	188011000000000.000000
0.2	0.5	0.16	0.64	5	220625999999999.968750
